"","size_based.Assemblage","size_based.m","size_based.Method","size_based.Order.q","size_based.qD","size_based.qD.LCL","size_based.qD.UCL","size_based.SC","size_based.SC.LCL","size_based.SC.UCL","coverage_based.Assemblage","coverage_based.SC","coverage_based.m","coverage_based.Method","coverage_based.Order.q","coverage_based.qD","coverage_based.qD.LCL","coverage_based.qD.UCL"
"415","SRR19509098",45201,"Rarefaction",1,35.3340636596936,34.7951943543939,35.8729329649933,0.998480836041233,0.998334685621679,0.998626986460788,"SRR19509098",0.998480836056971,45201,"Rarefaction",1,35.334063660925,34.7965333103791,35.8715940114709
"416","SRR19509098",48430,"Rarefaction",1,35.3497615062309,34.8106162509465,35.8889067615153,0.998680916339278,0.998528206339286,0.99883362633927,"SRR19509098",0.998680916355973,48430,"Rarefaction",1,35.3497615075468,34.8122341831382,35.8872888319555
"417","SRR19509098",51658,"Rarefaction",1,35.3634957912891,34.8241134766058,35.9028781059723,0.998854947135272,0.998692607975584,0.99901728629496,"SRR19509098",0.998854947150216,51658,"Rarefaction",1,35.3634957924753,34.8260110267264,35.9009805582242
"418","SRR19509098",54887,"Rarefaction",1,35.37560827067,34.8360209091915,35.9151956321485,0.999006819273209,0.998832282671937,0.999181355874481,"SRR19509098",0.999006819289557,54887,"Rarefaction",1,35.3756082719819,34.8381958964025,35.9130206475613
"419","SRR19509098",58116,"Rarefaction",1,35.3863571771573,34.846591658632,35.9261226956826,0.999139666534749,0.998950745704309,0.999328587365188,"SRR19509098",0.999139666534741,58115,"Rarefaction",1,35.3863544622704,34.8490299855315,35.9236789390093
"420","SRR19509098",58117,"Observed",1,35.3863603176371,34.8465947476605,35.9261258876137,0.99913970502272,0.998950779424727,0.999328630620713,"SRR19509098",0.99913970502272,58117,"Observed",1,35.3863603176371,34.8490359995341,35.9236846357401
"421","SRR19509098",58118,"Extrapolation",1,35.38636345806,34.8465978366332,35.9261290794868,0.99913974350897,0.998950813143723,0.999328673874217,"SRR19509098",0.99913974350897,58118,"Extrapolation",1,35.38636345806,34.8490391753248,35.9236877407953
"422","SRR19509098",61176,"Extrapolation",1,35.3957054986128,34.8557875472297,35.935623449996,0.999249736476093,0.999047759882413,0.999451713069774,"SRR19509098",0.999249736476093,61176,"Extrapolation",1,35.3957054986129,34.8584684060533,35.9329425911724
"423","SRR19509098",64235,"Extrapolation",1,35.404546649509,34.8644859168534,35.9446073821647,0.999345694941653,0.999133961247613,0.999557428635693,"SRR19509098",0.999345694941653,64235,"Extrapolation",1,35.404546649509,34.8673263537983,35.9417669452197
"424","SRR19509098",67294,"Extrapolation",1,35.4129109550663,34.8727164499917,35.9531054601409,0.999429380350054,0.999211115077373,0.999647645622735,"SRR19509098",0.999429380350054,67294,"Extrapolation",1,35.4129109550663,34.8756531108812,35.9501687992514
"425","SRR19509098",70352,"Extrapolation",1,35.4208216179983,34.8805018333076,35.961141402689,0.999502340158031,0.999280440768487,0.999724239547576,"SRR19509098",0.999502340158031,70352,"Extrapolation",1,35.4208216179983,34.8834903632585,35.9581528727381
"426","SRR19509098",73411,"Extrapolation",1,35.4283081370596,34.8878709616065,35.9687453125128,0.999565990693189,0.99934294567582,0.999789035710557,"SRR19509098",0.999565990693189,73411,"Extrapolation",1,35.4283081370596,34.8908774354429,35.9657388386764
"427","SRR19509098",76470,"Extrapolation",1,35.435390872523,34.8948437469232,35.9759379981227,0.999621500345188,0.999399392346682,0.999843608343695,"SRR19509098",0.999621500345188,76470,"Extrapolation",1,35.435390872523,34.8978421984704,35.9729395465756
"428","SRR19509098",79529,"Extrapolation",1,35.4420916023592,34.9014415064321,35.9827416982863,0.999669910330391,0.999450445365507,0.999889375295275,"SRR19509098",0.999669910330391,79529,"Extrapolation",1,35.4420916023592,34.9044121002869,35.9797711044316
"429","SRR19509098",82587,"Extrapolation",1,35.4484289144971,34.9076824257766,35.9891754032176,0.999712115815099,0.999496663912046,0.999927567718152,"SRR19509098",0.999712115815099,82587,"Extrapolation",1,35.4484289144971,34.9106100572073,35.9862477717869
"430","SRR19509098",85646,"Extrapolation",1,35.4544264406874,34.9135896673514,35.9952632140234,0.999748936110584,0.999538579702605,0.999959292518563,"SRR19509098",0.999748936110584,85646,"Extrapolation",1,35.4544264406874,34.916462836073,35.9923900453018
"431","SRR19509098",88705,"Extrapolation",1,35.4601004917508,34.9191791929168,36.0010217905847,0.999781047102013,0.999576619291102,0.999985474912924,"SRR19509098",0.999781047102013,88705,"Extrapolation",1,35.4601004917508,34.9219892197707,35.9982117637309
"432","SRR19509098",91764,"Extrapolation",1,35.46546851424,34.9244680907182,36.0064689377619,0.999809051107874,0.999611175012976,1,"SRR19509098",0.999809051107874,91764,"Extrapolation",1,35.46546851424,34.9272084778951,36.0037285505849
"433","SRR19509098",94822,"Extrapolation",1,35.470545399133,34.9294709387703,36.0116198594956,0.999833465960227,0.999642586233909,1,"SRR19509098",0.999833465960227,94822,"Extrapolation",1,35.470545399133,34.9321369164923,36.0089538817736
"434","SRR19509098",97881,"Extrapolation",1,35.4753500780644,34.9342063045989,36.0164938515299,0.999854765610831,0.999671184898259,1,"SRR19509098",0.999854765610831,97881,"Extrapolation",1,35.4753500780644,34.936794392656,36.0139057634729
"435","SRR19509098",100940,"Extrapolation",1,35.4798956177978,34.9386869835817,36.0211042520139,0.999873341042911,0.999697238573822,1,"SRR19509098",0.999873341042911,100940,"Extrapolation",1,35.4798956177978,34.9411947857069,36.0185964498887
"436","SRR19509098",103999,"Extrapolation",1,35.4841959949431,34.9429266741229,36.0254653157633,0.99988954068315,0.999720996259239,1,"SRR19509098",0.99988954068315,103999,"Extrapolation",1,35.4841959949431,34.9453526411697,36.0230393487165
"437","SRR19509098",107057,"Extrapolation",1,35.4882631388135,34.9469370623768,36.0295892152503,0.999903664084872,0.999742674133798,1,"SRR19509098",0.999903664084872,107057,"Extrapolation",1,35.4882631388135,34.9492803553466,36.0272459222804
"438","SRR19509098",110116,"Extrapolation",1,35.4921122157332,34.950733032569,36.0334913988974,0.99991598541771,0.99976248609474,1,"SRR19509098",0.99991598541771,110116,"Extrapolation",1,35.4921122157332,34.9529933141426,36.0312311173238
"439","SRR19509098",113175,"Extrapolation",1,35.4957536936186,34.9543248418403,36.0371825453968,0.999926730856005,0.999780603839929,1,"SRR19509098",0.999926730856005,113175,"Extrapolation",1,35.4957536936185,34.9565022581248,36.0350051291122
"440","SRR19509098",116234,"Extrapolation",1,35.4991987692734,34.9577234712031,36.0406740673437,0.999936101956167,0.999797188046973,1,"SRR19509098",0.999936101956167,116234,"Extrapolation",1,35.4991987692734,34.9598185461996,36.0385789923472
"441","SRR19509098",1,"Rarefaction",2,1,0.999999999999999,1,0.102696582264855,0.10114366043681,0.1042495040929,"SRR19509098",0.102697651140233,1,"Rarefaction",2,1.0000096197778,0.99094016946136,1.00907907009425
"442","SRR19509098",3229,"Rarefaction",2,9.71114479769359,9.56414703685193,9.85814255853525,0.971306892551274,0.970490399560319,0.972123385542228,"SRR19509098",0.97130689288341,3229,"Rarefaction",2,9.71114479803266,9.56428666650586,9.85800292955946
"443","SRR19509098",6458,"Rarefaction",2,9.72426584599575,9.57684681380392,9.87168487818759,0.984898118204801,0.984433618685551,0.98536261772405,"SRR19509098",0.984898118198747,6458,"Rarefaction",2,9.72426584599114,9.57689659767506,9.87163509430721
"444","SRR19509098",9686,"Rarefaction",2,9.72864650645906,9.58108669199376,9.87620632092436,0.989749397636273,0.989422274111843,0.990076521160704,"SRR19509098",0.989749397721423,9686,"Rarefaction",2,9.72864650653463,9.58109725672165,9.8761957563476
"445","SRR19509098",12915,"Rarefaction",2,9.73083916601708,9.58320886027932,9.87846947175484,0.992257856580834,0.991996038553028,0.99251967460864,"SRR19509098",0.992257856640479,12915,"Rarefaction",2,9.73083916606818,9.58319828937158,9.87848004276479
"446","SRR19509098",16144,"Rarefaction",2,9.73215518192026,9.58448255981451,9.87982780402602,0.993819830051084,0.993590816694576,0.994048843407593,"SRR19509098",0.993819830020999,16144,"Rarefaction",2,9.73215518189542,9.58446176261777,9.87984860117307
"447","SRR19509098",19372,"Rarefaction",2,9.73303247448535,9.58533163974279,9.88073330922792,0.994906892794398,0.994697305958841,0.995116479629956,"SRR19509098",0.994906892808776,19372,"Rarefaction",2,9.73303247449649,9.58530687723158,9.8807580717614
"448","SRR19509098",22601,"Rarefaction",2,9.73365941969216,9.58593842151811,9.88138041786621,0.995720401578543,0.995525896970362,0.995914906186723,"SRR19509098",0.99572040155398,22601,"Rarefaction",2,9.73365941967369,9.58591322441617,9.88140561493122
"449","SRR19509098",25829,"Rarefaction",2,9.73412954194246,9.58639342307621,9.88186566080872,0.996359101374843,0.996178329480087,0.996539873269599,"SRR19509098",0.996359101354584,25829,"Rarefaction",2,9.73412954192777,9.58636981947725,9.88188926437829
"450","SRR19509098",29058,"Rarefaction",2,9.73449534271568,9.58674745794719,9.88224322748417,0.99687791628672,0.996709819069385,0.997046013504055,"SRR19509098",0.996877916316513,29058,"Rarefaction",2,9.73449534273624,9.58672660118766,9.88226408428483
"451","SRR19509098",32287,"Rarefaction",2,9.73478799634292,9.58703069809662,9.88254529458922,0.997309011312496,0.997151833146841,0.997466189478151,"SRR19509098",0.99730901130695,32287,"Rarefaction",2,9.73478799633927,9.58701316409432,9.88256282858423
"452","SRR19509098",35515,"Rarefaction",2,9.73502738141507,9.58726238290128,9.88279237992886,0.997672806588596,0.997523881079764,0.997821732097428,"SRR19509098",0.997672806595028,35515,"Rarefaction",2,9.73502738141932,9.58724832418512,9.88280643865351
"453","SRR19509098",38744,"Rarefaction",2,9.73522694176588,9.58745552386713,9.88299835966462,0.997983325418621,0.997839216590588,0.998127434246654,"SRR19509098",0.997983325398628,38744,"Rarefaction",2,9.73522694175319,9.58744478538151,9.88300909812487
"454","SRR19509098",41972,"Rarefaction",2,9.73539575576932,9.58761890741467,9.88317260412397,0.998250174483541,0.998106999935129,0.998393349031953,"SRR19509098",0.998250174484458,41972,"Rarefaction",2,9.73539575576991,9.58761114351931,9.88318036802052
"455","SRR19509098",45201,"Rarefaction",2,9.73554050399312,9.58775899925575,9.8833220087305,0.998480836041233,0.998334685621679,0.998626986460788,"SRR19509098",0.998480836056971,45201,"Rarefaction",2,9.73554050400297,9.58775382153183,9.88332718647411
"456","SRR19509098",48430,"Rarefaction",2,9.73566595397814,9.58788041360177,9.88345149435451,0.998680916339278,0.998528206339286,0.99883362633927,"SRR19509098",0.998680916355973,48430,"Rarefaction",2,9.73566595398866,9.5878775454622,9.88345436251512
"457","SRR19509098",51658,"Rarefaction",2,9.73577569194022,9.58798662132407,9.88356476255637,0.998854947135272,0.998692607975584,0.99901728629496,"SRR19509098",0.998854947150216,51658,"Rarefaction",2,9.7357756919497,9.58798604806852,9.88356533583088
"458","SRR19509098",54887,"Rarefaction",2,9.73587255222166,9.58808036560066,9.88366473884265,0.999006819273209,0.998832282671937,0.999181355874481,"SRR19509098",0.999006819289557,54887,"Rarefaction",2,9.73587255223216,9.58808212729921,9.8836629771651
"459","SRR19509098",58116,"Rarefaction",2,9.73595865077864,9.58816369433231,9.88375360722497,0.999139666534749,0.998950745704309,0.999328587365188,"SRR19509098",0.999139666534741,58115,"Rarefaction",2,9.73595862900892,9.58816817120579,9.88374908681205
"460","SRR19509098",58117,"Observed",2,9.73595867596108,9.58816371870461,9.88375363321755,0.99913970502272,0.998950779424727,0.999328630620713,"SRR19509098",0.99913970502272,58117,"Observed",2,9.73595867596108,9.58816821889127,9.8837491330309
"461","SRR19509098",58118,"Extrapolation",2,9.73595870114266,9.58816374307609,9.88375365920924,0.99913974350897,0.998950813143723,0.999328673874217,"SRR19509098",0.99913974350897,58118,"Extrapolation",2,9.73595870114266,9.58816824439402,9.8837491578913
"462","SRR19509098",61176,"Extrapolation",2,9.7360318564391,9.58823454491653,9.88382916796166,0.999249736476093,0.999047759882413,0.999451713069774,"SRR19509098",0.999249736476093,61176,"Extrapolation",2,9.7360318564391,9.58824215210502,9.88382156077317
"463","SRR19509098",64235,"Extrapolation",2,9.73609806786172,9.58829862625616,9.88389750946728,0.999345694941653,0.999133961247613,0.999557428635693,"SRR19509098",0.999345694941653,64235,"Extrapolation",2,9.73609806786172,9.58830861402362,9.88388752169982
"464","SRR19509098",67294,"Extrapolation",2,9.7361582604878,9.58835688241618,9.88395963855942,0.999429380350054,0.999211115077373,0.999647645622735,"SRR19509098",0.999429380350054,67294,"Extrapolation",2,9.7361582604878,9.58836857909619,9.8839479418794
"465","SRR19509098",70352,"Extrapolation",2,9.73621320213946,9.58841005652058,9.88401634775834,0.999502340158031,0.999280440768487,0.999724239547576,"SRR19509098",0.999502340158031,70352,"Extrapolation",2,9.73621320213946,9.58842299920175,9.88400340507717
"466","SRR19509098",73411,"Extrapolation",2,9.73626358277118,9.58845881632991,9.88406834921245,0.999565990693189,0.99934294567582,0.999789035710557,"SRR19509098",0.999565990693189,73411,"Extrapolation",2,9.73626358277118,9.58847266411613,9.88405450142623
"467","SRR19509098",76470,"Extrapolation",2,9.73630993314932,9.58850367553725,9.88411619076139,0.999621500345188,0.999399392346682,0.999843608343695,"SRR19509098",0.999621500345188,76470,"Extrapolation",2,9.73630993314932,9.58851817307497,9.88410169322368
"468","SRR19509098",79529,"Extrapolation",2,9.7363527182813,9.5885450841918,9.8841603523708,0.999669910330391,0.999450445365507,0.999889375295275,"SRR19509098",0.999669910330391,79529,"Extrapolation",2,9.7363527182813,9.5885600382923,9.8841453982703
"469","SRR19509098",82587,"Extrapolation",2,9.73639232181649,9.58858341360174,9.88420123003124,0.999712115815099,0.999496663912046,0.999927567718152,"SRR19509098",0.999712115815099,82587,"Extrapolation",2,9.73639232181649,9.58859867665025,9.88418596698273
"470","SRR19509098",85646,"Extrapolation",2,9.73642910910643,9.58861901736576,9.8842392008471,0.999748936110584,0.999538579702605,0.999959292518563,"SRR19509098",0.999748936110584,85646,"Extrapolation",2,9.73642910910643,9.58863447594726,9.88422374226559
"471","SRR19509098",88705,"Extrapolation",2,9.73646335942017,9.58865216576927,9.88427455307107,0.999781047102013,0.999576619291102,0.999985474912924,"SRR19509098",0.999781047102013,88705,"Extrapolation",2,9.73646335942017,9.58866773199258,9.88425898684776
"472","SRR19509098",91764,"Extrapolation",2,9.73649532644777,9.58868310434143,9.88430754855412,0.999809051107874,0.999611175012976,1,"SRR19509098",0.999809051107874,91764,"Extrapolation",2,9.73649532644777,9.58869870986899,9.88429194302655
"473","SRR19509098",94822,"Extrapolation",2,9.7365252216853,9.58871203777469,9.88433840559592,0.999833465960227,0.999642586233909,1,"SRR19509098",0.999833465960227,94822,"Extrapolation",2,9.7365252216853,9.58872762933373,9.88432281403688
"474","SRR19509098",97881,"Extrapolation",2,9.73655325797423,9.58873917206351,9.88436734388495,0.999854765610831,0.999671184898259,1,"SRR19509098",0.999854765610831,97881,"Extrapolation",2,9.73655325797423,9.58875470805664,9.88435180789182
"475","SRR19509098",100940,"Extrapolation",2,9.73657959512337,9.58876466187576,9.88439452837098,0.999873341042911,0.999697238573822,1,"SRR19509098",0.999873341042911,100940,"Extrapolation",2,9.73657959512337,9.58878010984569,9.88437908040106
"476","SRR19509098",103999,"Extrapolation",2,9.73660438305433,9.58878865231012,9.88442011379854,0.99988954068315,0.999720996259239,1,"SRR19509098",0.99988954068315,103999,"Extrapolation",2,9.73660438305433,9.5888039869998,9.88440477910885
"477","SRR19509098",107057,"Extrapolation",2,9.73662774713305,9.58881126469955,9.88444422956655,0.999903664084872,0.999742674133798,1,"SRR19509098",0.999903664084872,107057,"Extrapolation",2,9.73662774713305,9.58882646660086,9.88442902766524
"478","SRR19509098",110116,"Extrapolation",2,9.73664982064418,9.58883262804089,9.88446701324747,0.99991598541771,0.99976248609474,1,"SRR19509098",0.99991598541771,110116,"Extrapolation",2,9.73664982064418,9.58884768209714,9.88445195919121
"479","SRR19509098",113175,"Extrapolation",2,9.73667070100031,9.58885283661296,9.88448856538766,0.999926730856005,0.999780603839929,1,"SRR19509098",0.999926730856005,113175,"Extrapolation",2,9.73667070100031,9.58886773143689,9.88447367056373
"480","SRR19509098",116234,"Extrapolation",2,9.73669048239731,9.58887198158131,9.8845089832133,0.999936101956167,0.999797188046973,1,"SRR19509098",0.999936101956167,116234,"Extrapolation",2,9.73669048239731,9.58888670869667,9.88449425609794
"481","SRR19509099",1,"Rarefaction",0,1,1,1,0.0672072562614554,0.0658741174152571,0.0685403951076537,"SRR19509099",0.0672072562614554,1,"Rarefaction",0,1,0.990564592526844,1.00943540747316
